"subj" "block" "trial" "stim" "target" "resp" "acc" "rt" "ITI" "difficulty" "task" "session"
83 "14" 18 "g" "v" "n" 1 252 1086 1 "two" "001"
83 "14" 19 "v" "g" "n" 1 319 732 1 "two" "001"
83 "14" 20 "t" "v" "n" 1 336 1414 1 "two" "001"
83 "15" 1 "b" NA "y" 0 503 1206 1 "two" "001"
83 "15" 2 "g" "b" NA 0 NA 703 1 "two" "001"
83 "15" 3 "T" "g" "y" 0 499 1326 1 "two" "001"
83 "15" 4 "G" "t" "y" 0 486 856 1 "two" "001"
83 "15" 5 "V" "g" "y" 0 503 958 1 "two" "001"
83 "15" 6 "B" "v" "y" 0 419 960 1 "two" "001"
83 "15" 7 "B" "b" NA 0 NA 1111 1 "two" "001"
83 "15" 8 "T" "b" NA 0 NA 1427 1 "two" "001"
83 "15" 9 "b" "t" "y" 0 303 515 1 "two" "001"
83 "15" 10 "t" "b" NA 0 NA 1303 1 "two" "001"
83 "15" 11 "G" "t" "n" 1 753 779 1 "two" "001"
83 "15" 12 "b" "g" "n" 1 620 1115 1 "two" "001"
83 "15" 13 "G" "b" "n" 1 219 1131 1 "two" "001"
83 "15" 14 "g" "g" "n" 0 319 1224 1 "two" "001"
83 "15" 15 "G" "g" "n" 0 269 816 1 "two" "001"
83 "15" 16 "g" "g" "n" 0 252 1024 1 "two" "001"
83 "15" 17 "T" "g" "n" 1 586 501 1 "two" "001"
83 "15" 18 "t" "t" "y" 1 953 1154 1 "two" "001"
83 "15" 19 "G" "t" "n" 1 319 1062 1 "two" "001"
83 "15" 20 "t" "g" "n" 1 402 1035 1 "two" "001"
83 "16" 1 "T" NA "n" 1 636 595 1 "two" "001"
83 "16" 2 "V" "t" "n" 1 453 622 1 "two" "001"
83 "16" 3 "v" "v" "n" 0 499 879 1 "two" "001"
83 "16" 4 "B" "v" "n" 1 434 1469 1 "two" "001"
83 "16" 5 "V" "b" "n" 1 336 1486 1 "two" "001"
83 "16" 6 "T" "v" "n" 1 136 626 1 "two" "001"
83 "16" 7 "g" "t" "y" 0 519 1314 1 "two" "001"
83 "16" 8 "t" "g" "n" 1 102 650 1 "two" "001"
83 "16" 9 "b" "t" "n" 1 336 1271 1 "two" "001"
83 "16" 10 "t" "b" "n" 1 302 1384 1 "two" "001"
83 "16" 11 "V" "t" "n" 1 498 587 1 "two" "001"
83 "16" 12 "t" "v" "n" 1 486 820 1 "two" "001"
83 "16" 13 "v" "t" "n" 1 502 1201 1 "two" "001"
83 "16" 14 "t" "v" "n" 1 753 812 1 "two" "001"
83 "16" 15 "b" "t" "n" 1 403 1150 1 "two" "001"
83 "16" 16 "G" "b" "n" 1 453 1235 1 "two" "001"
83 "16" 17 "t" "g" "n" 1 319 1097 1 "two" "001"
83 "16" 18 "T" "t" "n" 0 252 687 1 "two" "001"
83 "16" 19 "B" "t" "n" 1 369 1378 1 "two" "001"
83 "16" 20 "V" "b" "n" 1 286 1074 1 "two" "001"
83 "17" 1 "v" NA "n" 1 403 1455 1 "two" "001"
83 "17" 2 "B" "v" "n" 1 403 1310 1 "two" "001"
83 "17" 3 "g" "b" "n" 1 498 713 1 "two" "001"
83 "17" 4 "G" "g" "n" 0 1053 881 1 "two" "001"
83 "17" 5 "t" "g" "n" 1 870 1450 1 "two" "001"
83 "17" 6 "g" "t" "y" 0 403 501 1 "two" "001"
83 "17" 7 "V" "g" "n" 1 419 829 1 "two" "001"
83 "17" 8 "G" "v" "n" 1 252 829 1 "two" "001"
83 "17" 9 "G" "g" "n" 0 319 543 1 "two" "001"
83 "17" 10 "t" "g" "n" 1 453 1063 1 "two" "001"
83 "17" 11 "V" "t" "n" 1 319 1139 1 "two" "001"
83 "17" 12 "b" "v" "y" 0 736 818 1 "two" "001"
83 "17" 13 "G" "b" "n" 1 385 1033 1 "two" "001"
83 "17" 14 "b" "g" "n" 1 320 811 1 "two" "001"
83 "17" 15 "G" "b" "n" 1 286 727 1 "two" "001"
83 "17" 16 "G" "g" "n" 0 352 1448 1 "two" "001"
83 "17" 17 "v" "g" "y" 0 384 1011 1 "two" "001"
83 "17" 18 "t" "v" "n" 1 335 524 1 "two" "001"
83 "17" 19 "g" "t" "n" 1 503 744 1 "two" "001"
83 "17" 20 "t" "g" "n" 1 386 854 1 "two" "001"
83 "18" 1 "B" NA "n" 1 503 867 1 "two" "001"
83 "18" 2 "v" "b" "n" 1 269 1421 1 "two" "001"
83 "18" 3 "B" "v" "n" 1 102 1121 1 "two" "001"
83 "18" 4 "b" "b" "y" 1 751 629 1 "two" "001"
83 "18" 5 "t" "b" "n" 1 286 641 1 "two" "001"
83 "18" 6 "G" "t" "n" 1 353 1181 1 "two" "001"
83 "18" 7 "g" "g" "y" 1 703 1452 1 "two" "001"
83 "18" 8 "V" "g" "n" 1 486 622 1 "two" "001"
83 "18" 9 "G" "v" "n" 1 302 723 1 "two" "001"
83 "18" 10 "T" "g" "n" 1 302 724 1 "two" "001"
83 "18" 11 "g" "t" "n" 1 303 1251 1 "two" "001"
83 "18" 12 "B" "g" "n" 1 252 700 1 "two" "001"
83 "18" 13 "g" "b" "n" 1 420 1458 1 "two" "001"
83 "18" 14 "G" "g" "y" 1 352 1359 1 "two" "001"
83 "18" 15 "b" "g" "y" 0 386 1168 1 "two" "001"
83 "18" 16 "b" "b" "n" 0 501 1050 1 "two" "001"
83 "18" 17 "g" "b" "n" 1 386 931 1 "two" "001"
83 "18" 18 "G" "g" "y" 1 870 1245 1 "two" "001"
83 "18" 19 "B" "g" "n" 1 435 506 1 "two" "001"
83 "18" 20 "T" "b" "n" 1 620 1087 1 "two" "001"
83 "19" 1 "g" NA "n" 1 519 616 2 "two" "001"
83 "19" 2 "v" NA "n" 1 318 1079 2 "two" "001"
83 "19" 3 "V" "g" "n" 1 335 523 2 "two" "001"
83 "19" 4 "G" "v" "y" 0 352 1304 2 "two" "001"
83 "19" 5 "g" "v" "n" 1 515 1417 2 "two" "001"
83 "19" 6 "T" "g" "n" 1 335 916 2 "two" "001"
83 "19" 7 "T" "g" "n" 1 269 1490 2 "two" "001"
83 "19" 8 "v" "t" "n" 1 269 1493 2 "two" "001"
83 "19" 9 "G" "t" "n" 1 319 645 2 "two" "001"
83 "19" 10 "g" "v" "n" 1 603 797 2 "two" "001"
83 "19" 11 "V" "g" "n" 1 252 1413 2 "two" "001"
83 "19" 12 "b" "g" "n" 1 498 1452 2 "two" "001"
83 "19" 13 "t" "v" "n" 1 503 1124 2 "two" "001"
83 "19" 14 "b" "b" "n" 0 403 1055 2 "two" "001"
83 "19" 15 "t" "t" "n" 0 486 722 2 "two" "001"
83 "19" 16 "g" "b" "n" 1 569 1360 2 "two" "001"
83 "19" 17 "t" "t" "n" 0 484 1416 2 "two" "001"
83 "19" 18 "B" "g" "n" 1 286 688 2 "two" "001"
83 "19" 19 "t" "t" "n" 0 286 539 2 "two" "001"
83 "19" 20 "V" "b" "n" 1 519 1209 2 "two" "001"
83 "20" 1 "t" NA "y" 0 536 961 2 "two" "001"
83 "20" 2 "g" NA "n" 1 498 599 2 "two" "001"
83 "20" 3 "T" "t" "n" 0 319 1359 2 "two" "001"
83 "20" 4 "b" "g" "n" 1 836 728 2 "two" "001"
83 "20" 5 "G" "t" "n" 1 619 735 2 "two" "001"
83 "20" 6 "B" "b" "n" 0 515 954 2 "two" "001"
83 "20" 7 "V" "g" "n" 1 319 730 2 "two" "001"
83 "20" 8 "g" "b" "n" 1 503 1030 2 "two" "001"
83 "20" 9 "v" "v" "n" 0 336 1061 2 "two" "001"
83 "20" 10 "v" "g" "n" 1 503 1481 2 "two" "001"
83 "20" 11 "T" "v" "n" 1 286 986 2 "two" "001"
83 "20" 12 "b" "v" "n" 1 252 1047 2 "two" "001"
83 "20" 13 "T" "t" "n" 0 284 1474 2 "two" "001"
83 "20" 14 "V" "b" "n" 1 253 509 2 "two" "001"
83 "20" 15 "G" "t" "n" 1 469 861 2 "two" "001"
83 "20" 16 "V" "v" "n" 0 319 744 2 "two" "001"
83 "20" 17 "T" "g" "n" 1 269 826 2 "two" "001"
83 "20" 18 "t" "v" "n" 1 286 969 2 "two" "001"
83 "20" 19 "b" "t" "n" 1 319 798 2 "two" "001"
83 "20" 20 "b" "t" "n" 1 253 1251 2 "two" "001"
84 "P" 1 "v" NA NA -1 NA 553 1 "P" "001"
84 "P" 2 "v" "v" "n" 0 652 975 1 "P" "001"
84 "P" 3 "b" "v" NA -1 NA 1097 1 "P" "001"
84 "P" 4 "t" "b" "n" 1 969 1230 1 "P" "001"
84 "P" 5 "b" "t" "n" 1 818 1147 1 "P" "001"
84 "P" 6 "g" "b" "n" 1 585 885 1 "P" "001"
84 "P" 7 "g" "g" "n" 0 685 1308 1 "P" "001"
84 "P" 8 "v" "g" "n" 1 936 832 1 "P" "001"
84 "P" 9 "V" "v" "y" 1 402 1312 1 "P" "001"
84 "P" 10 "T" "v" "n" 1 402 1391 1 "P" "001"
84 "P" 11 "G" "t" "n" 1 635 845 1 "P" "001"
84 "P" 12 "T" "g" "n" 1 752 1184 1 "P" "001"
84 "P" 13 "B" "t" "n" 1 535 1450 1 "P" "001"
84 "P" 14 "T" "b" "n" 1 718 879 1 "P" "001"
84 "P" 15 "t" "t" "y" 1 918 616 1 "P" "001"
84 "P" 16 "t" "t" "y" 1 685 1254 1 "P" "001"
84 "P" 17 "B" "t" "n" 1 468 1274 1 "P" "001"
84 "P" 18 "T" "b" "y" 0 584 1480 1 "P" "001"
84 "P" 19 "b" "t" "n" 1 635 1342 1 "P" "001"
84 "P" 20 "V" "b" "n" 1 498 636 1 "P" "001"
84 "P" 21 "B" "v" "n" 1 1069 712 1 "P" "001"
84 "P" 22 "V" "b" "n" 1 851 1197 1 "P" "001"
84 "P" 23 "B" "v" "n" 1 669 1265 1 "P" "001"
84 "P" 24 "b" "b" "y" 1 385 1400 1 "P" "001"
84 "P" 25 "V" "b" "n" 1 535 877 1 "P" "001"
84 "P" 26 "v" "v" "y" 1 535 1340 1 "P" "001"
84 "P" 27 "t" "v" "n" 1 819 726 1 "P" "001"
84 "P" 28 "t" "t" "y" 1 953 813 1 "P" "001"
84 "P" 29 "b" "t" "n" 1 769 946 1 "P" "001"
84 "P" 30 "g" "b" "n" 1 485 987 1 "P" "001"
84 "P" 31 "T" "g" "n" 1 1103 1338 1 "P" "001"
84 "P" 32 "G" "t" "n" 1 498 1243 1 "P" "001"
84 "P" 33 "B" "g" "n" 1 1286 1478 1 "P" "001"
84 "P" 34 "B" "b" "y" 1 584 667 1 "P" "001"
84 "P" 35 "v" "b" "n" 1 619 917 1 "P" "001"
84 "P" 36 "b" "v" "n" 1 952 1190 1 "P" "001"
84 "P" 37 "G" "b" "n" 1 936 777 1 "P" "001"
84 "P" 38 "t" "g" "n" 1 635 1016 1 "P" "001"
84 "P" 39 "B" "t" "n" 1 635 1324 1 "P" "001"
84 "P" 40 "G" "b" "n" 1 735 1226 1 "P" "001"
84 "1" 1 "b" NA "n" 1 852 829 2 "adaptive" "001"
84 "1" 2 "B" NA "n" 1 1436 1419 2 "adaptive" "001"
84 "1" 3 "G" "b" "n" 1 1036 733 2 "adaptive" "001"
84 "1" 4 "g" "b" "y" 0 1052 1404 2 "adaptive" "001"
84 "1" 5 "v" "g" "n" 1 785 1358 2 "adaptive" "001"
84 "1" 6 "t" "g" "n" 1 1252 1289 2 "adaptive" "001"
84 "1" 7 "V" "v" "y" 1 435 1425 2 "adaptive" "001"
84 "1" 8 "v" "t" "n" 1 1303 533 2 "adaptive" "001"
84 "1" 9 "v" "v" "y" 1 686 1458 2 "adaptive" "001"
84 "1" 10 "B" "v" "n" 1 1136 1112 2 "adaptive" "001"
84 "1" 11 "B" "v" "y" 0 985 1297 2 "adaptive" "001"
84 "1" 12 "t" "b" "n" 1 735 749 2 "adaptive" "001"
84 "1" 13 "T" "b" "y" 0 1169 548 2 "adaptive" "001"
84 "1" 14 "g" "t" "n" 1 719 864 2 "adaptive" "001"
84 "1" 15 "V" "t" "n" 1 702 583 2 "adaptive" "001"
84 "1" 16 "b" "g" "n" 1 802 917 2 "adaptive" "001"
84 "1" 17 "T" "v" "n" 1 818 1073 2 "adaptive" "001"
84 "1" 18 "t" "b" "y" 0 1470 751 2 "adaptive" "001"
84 "1" 19 "t" "t" "y" 1 1236 527 2 "adaptive" "001"
84 "1" 20 "V" "t" "n" 1 719 804 2 "adaptive" "001"
84 "2" 1 "B" NA "n" 1 652 561 2 "adaptive" "001"
84 "2" 2 "g" NA "n" 1 1303 1339 2 "adaptive" "001"
84 "2" 3 "G" "b" "y" 0 1520 709 2 "adaptive" "001"
84 "2" 4 "V" "g" "n" 1 886 1073 2 "adaptive" "001"
84 "2" 5 "G" "g" "n" 0 498 1215 2 "adaptive" "001"
84 "2" 6 "G" "v" "n" 1 1502 1073 2 "adaptive" "001"
84 "2" 7 "v" "g" NA 0 NA 753 2 "adaptive" "001"
84 "2" 8 "t" "g" "n" 1 498 1456 2 "adaptive" "001"
84 "2" 9 "v" "v" "y" 1 1186 858 2 "adaptive" "001"
84 "2" 10 "V" "t" "y" 0 769 933 2 "adaptive" "001"
84 "2" 11 "b" "v" "n" 1 635 1092 2 "adaptive" "001"
84 "2" 12 "T" "v" "n" 1 1135 1226 2 "adaptive" "001"
84 "2" 13 "G" "b" "n" 1 969 651 2 "adaptive" "001"
84 "2" 14 "T" "t" "y" 1 602 618 2 "adaptive" "001"
84 "2" 15 "t" "g" "n" 1 1051 1310 2 "adaptive" "001"
84 "2" 16 "T" "t" "y" 1 435 1363 2 "adaptive" "001"
84 "2" 17 "V" "t" "n" 1 785 1146 2 "adaptive" "001"
84 "2" 18 "G" "t" "y" 0 719 1003 2 "adaptive" "001"
84 "2" 19 "T" "v" "n" 1 469 1397 2 "adaptive" "001"
84 "2" 20 "v" "g" "n" 1 535 1238 2 "adaptive" "001"
84 "3" 1 "T" NA "n" 1 418 1471 2 "adaptive" "001"
84 "3" 2 "v" NA "y" 0 318 1201 2 "adaptive" "001"
84 "3" 3 "B" "t" "n" 1 268 1194 2 "adaptive" "001"
84 "3" 4 "T" "v" "n" 1 936 1020 2 "adaptive" "001"
84 "3" 5 "v" "b" "n" 1 735 876 2 "adaptive" "001"
84 "3" 6 "V" "t" "y" 0 1269 645 2 "adaptive" "001"
84 "3" 7 "B" "v" "n" 1 1436 1304 2 "adaptive" "001"
84 "3" 8 "B" "v" "y" 0 1053 1003 2 "adaptive" "001"
84 "3" 9 "V" "b" "n" 1 702 1498 2 "adaptive" "001"
84 "3" 10 "b" "b" "n" 0 468 642 2 "adaptive" "001"
84 "3" 11 "t" "v" "n" 1 1152 782 2 "adaptive" "001"
84 "3" 12 "B" "b" "y" 1 936 1394 2 "adaptive" "001"
84 "3" 13 "G" "t" "n" 1 602 850 2 "adaptive" "001"
84 "3" 14 "v" "b" "n" 1 518 1468 2 "adaptive" "001"
84 "3" 15 "v" "g" "y" 0 886 1046 2 "adaptive" "001"
84 "3" 16 "t" "v" "n" 1 785 1197 2 "adaptive" "001"
84 "3" 17 "v" "v" "y" 1 385 1018 2 "adaptive" "001"
84 "3" 18 "v" "t" "y" 0 619 949 2 "adaptive" "001"
84 "3" 19 "b" "v" "n" 1 585 1415 2 "adaptive" "001"
84 "3" 20 "T" "v" "n" 1 502 513 2 "adaptive" "001"
84 "4" 1 "v" NA "n" 1 1102 1230 1 "adaptive" "001"
84 "4" 2 "V" "v" "y" 1 435 681 1 "adaptive" "001"
84 "4" 3 "G" "v" "n" 1 769 797 1 "adaptive" "001"
84 "4" 4 "V" "g" "n" 1 1186 1157 1 "adaptive" "001"
84 "4" 5 "v" "v" "y" 1 551 1327 1 "adaptive" "001"
84 "4" 6 "g" "v" "n" 1 685 1378 1 "adaptive" "001"
84 "4" 7 "v" "g" "n" 1 1537 1383 1 "adaptive" "001"
84 "4" 8 "T" "v" "n" 1 785 1367 1 "adaptive" "001"
84 "4" 9 "G" "t" "n" 1 602 746 1 "adaptive" "001"
84 "4" 10 "B" "g" "n" 1 434 1217 1 "adaptive" "001"
84 "4" 11 "g" "b" "n" 1 835 894 1 "adaptive" "001"
84 "4" 12 "g" "g" "y" 1 636 1271 1 "adaptive" "001"
84 "4" 13 "v" "g" "n" 1 669 1215 1 "adaptive" "001"
84 "4" 14 "v" "v" "y" 1 385 1358 1 "adaptive" "001"
84 "4" 15 "G" "v" "n" 1 519 1309 1 "adaptive" "001"
84 "4" 16 "B" "g" "n" 1 552 1478 1 "adaptive" "001"
84 "4" 17 "T" "b" "n" 1 369 946 1 "adaptive" "001"
84 "4" 18 "B" "t" "n" 1 434 1445 1 "adaptive" "001"
84 "4" 19 "T" "b" "n" 1 419 1155 1 "adaptive" "001"
84 "4" 20 "v" "t" "n" 1 501 1179 1 "adaptive" "001"
84 "5" 1 "V" NA "n" 1 1303 822 2 "adaptive" "001"
84 "5" 2 "V" NA "y" 0 1003 1338 2 "adaptive" "001"
84 "5" 3 "g" "v" "n" 1 502 921 2 "adaptive" "001"
84 "5" 4 "v" "v" "y" 1 852 1058 2 "adaptive" "001"
84 "5" 5 "V" "g" "y" 0 752 716 2 "adaptive" "001"
84 "5" 6 "T" "v" "n" 1 652 930 2 "adaptive" "001"
84 "5" 7 "b" "v" "n" 1 1119 1121 2 "adaptive" "001"
84 "5" 8 "v" "t" "y" 0 719 1247 2 "adaptive" "001"
84 "5" 9 "B" "b" "n" 0 268 771 2 "adaptive" "001"
84 "5" 10 "T" "v" "n" 1 919 665 2 "adaptive" "001"
84 "5" 11 "B" "b" "n" 0 1169 560 2 "adaptive" "001"
84 "5" 12 "g" "t" "n" 1 835 1108 2 "adaptive" "001"
84 "5" 13 "g" "b" "n" 1 769 610 2 "adaptive" "001"
84 "5" 14 "t" "g" "y" 0 502 1096 2 "adaptive" "001"
84 "5" 15 "V" "g" "n" 1 252 1047 2 "adaptive" "001"
84 "5" 16 "v" "t" "n" 1 285 895 2 "adaptive" "001"
84 "5" 17 "B" "v" "n" 1 285 892 2 "adaptive" "001"
84 "5" 18 "v" "v" "y" 1 485 1212 2 "adaptive" "001"
84 "5" 19 "B" "b" "n" 0 268 1272 2 "adaptive" "001"
84 "5" 20 "v" "v" "n" 0 268 814 2 "adaptive" "001"
84 "6" 1 "t" NA "y" 0 318 1264 1 "adaptive" "001"
84 "6" 2 "v" "t" "n" 1 268 1328 1 "adaptive" "001"
84 "6" 3 "B" "v" "n" 1 285 642 1 "adaptive" "001"
84 "6" 4 "B" "b" "y" 1 652 1119 1 "adaptive" "001"
84 "6" 5 "v" "b" "n" 1 285 1448 1 "adaptive" "001"
84 "6" 6 "T" "v" "n" 1 269 1344 1 "adaptive" "001"
84 "6" 7 "t" "t" "n" 0 435 970 1 "adaptive" "001"
84 "6" 8 "v" "t" "n" 1 518 1069 1 "adaptive" "001"
84 "6" 9 "g" "v" "y" 0 335 622 1 "adaptive" "001"
84 "6" 10 "g" "g" "y" 1 635 670 1 "adaptive" "001"
84 "6" 11 "t" "g" "n" 1 418 1096 1 "adaptive" "001"
84 "6" 12 "t" "t" "y" 1 568 532 1 "adaptive" "001"
84 "6" 13 "v" "t" "n" 1 702 797 1 "adaptive" "001"
84 "6" 14 "B" "v" "n" 1 519 1301 1 "adaptive" "001"
84 "6" 15 "B" "b" "y" 1 586 1073 1 "adaptive" "001"
84 "6" 16 "b" "b" "y" 1 536 626 1 "adaptive" "001"
84 "6" 17 "B" "b" "y" 1 634 1425 1 "adaptive" "001"
84 "6" 18 "v" "b" "n" 1 519 814 1 "adaptive" "001"
84 "6" 19 "g" "v" "n" 1 936 1391 1 "adaptive" "001"
84 "6" 20 "b" "g" "n" 1 452 1467 1 "adaptive" "001"
84 "7" 1 "T" NA "n" 1 835 729 1 "adaptive" "001"
84 "7" 2 "b" "t" "n" 1 552 746 1 "adaptive" "001"
84 "7" 3 "v" "b" "n" 1 652 1299 1 "adaptive" "001"
84 "7" 4 "v" "v" "y" 1 468 1161 1 "adaptive" "001"
84 "7" 5 "V" "v" "y" 1 568 1470 1 "adaptive" "001"
84 "7" 6 "T" "v" "n" 1 585 1418 1 "adaptive" "001"
84 "7" 7 "g" "t" "n" 1 619 1266 1 "adaptive" "001"
84 "7" 8 "B" "g" "n" 1 368 1494 1 "adaptive" "001"
84 "7" 9 "V" "b" "n" 1 502 1057 1 "adaptive" "001"
84 "7" 10 "V" "v" "n" 0 435 1464 1 "adaptive" "001"
84 "7" 11 "g" "v" "n" 1 569 1203 1 "adaptive" "001"
84 "7" 12 "v" "g" "n" 1 585 1184 1 "adaptive" "001"
84 "7" 13 "b" "v" "n" 1 535 553 1 "adaptive" "001"
84 "7" 14 "V" "b" "n" 1 869 708 1 "adaptive" "001"
84 "7" 15 "b" "v" "n" 1 601 1450 1 "adaptive" "001"
84 "7" 16 "g" "b" "n" 1 584 534 1 "adaptive" "001"
84 "7" 17 "V" "g" "n" 1 884 1357 1 "adaptive" "001"
84 "7" 18 "g" "v" "n" 1 518 658 1 "adaptive" "001"
84 "7" 19 "b" "g" "n" 1 619 1428 1 "adaptive" "001"
84 "7" 20 "t" "b" "n" 1 669 1303 1 "adaptive" "001"
84 "8" 1 "t" NA "n" 1 618 845 2 "adaptive" "001"
84 "8" 2 "t" NA "y" 0 652 653 2 "adaptive" "001"
84 "8" 3 "V" "t" "n" 1 669 1238 2 "adaptive" "001"
84 "8" 4 "b" "t" "n" 1 652 1085 2 "adaptive" "001"
84 "8" 5 "t" "v" "y" 0 685 1326 2 "adaptive" "001"
84 "8" 6 "G" "b" "n" 1 285 631 2 "adaptive" "001"
84 "8" 7 "G" "t" "n" 1 669 1470 2 "adaptive" "001"
84 "8" 8 "t" "g" "n" 1 652 892 2 "adaptive" "001"
84 "8" 9 "V" "g" "n" 1 635 1483 2 "adaptive" "001"
84 "8" 10 "g" "t" "y" 0 635 999 2 "adaptive" "001"
84 "8" 11 "t" "v" "n" 1 318 739 2 "adaptive" "001"
84 "8" 12 "G" "g" "n" 0 668 985 2 "adaptive" "001"
84 "8" 13 "t" "t" "y" 1 418 1447 2 "adaptive" "001"
84 "8" 14 "v" "g" "n" 1 268 1004 2 "adaptive" "001"
84 "8" 15 "V" "t" "n" 1 285 838 2 "adaptive" "001"
84 "8" 16 "v" "v" "y" 1 384 1397 2 "adaptive" "001"
84 "8" 17 "B" "v" "n" 1 267 721 2 "adaptive" "001"
84 "8" 18 "g" "v" "y" 0 536 751 2 "adaptive" "001"
84 "8" 19 "v" "b" "n" 1 485 696 2 "adaptive" "001"
84 "8" 20 "b" "g" "n" 1 585 1122 2 "adaptive" "001"
84 "9" 1 "V" NA "n" 1 817 1208 2 "adaptive" "001"
84 "9" 2 "t" NA "n" 1 919 1074 2 "adaptive" "001"
84 "9" 3 "G" "v" "n" 1 434 702 2 "adaptive" "001"
84 "9" 4 "t" "t" "y" 1 467 1030 2 "adaptive" "001"
84 "9" 5 "G" "g" "n" 0 534 598 2 "adaptive" "001"
84 "9" 6 "T" "t" "y" 1 802 1461 2 "adaptive" "001"
84 "9" 7 "V" "g" "n" 1 318 688 2 "adaptive" "001"
84 "9" 8 "B" "t" "n" 1 585 848 2 "adaptive" "001"
84 "9" 9 "V" "v" "y" 1 485 1420 2 "adaptive" "001"
84 "9" 10 "G" "b" "n" 1 285 1453 2 "adaptive" "001"
84 "9" 11 "G" "v" "n" 1 1036 1432 2 "adaptive" "001"
84 "9" 12 "T" "g" "n" 1 635 1282 2 "adaptive" "001"
84 "9" 13 "B" "g" "n" 1 485 1277 2 "adaptive" "001"
84 "9" 14 "g" "t" "n" 1 869 921 2 "adaptive" "001"
84 "9" 15 "b" "b" "n" 0 852 1429 2 "adaptive" "001"
84 "9" 16 "G" "g" "y" 1 435 657 2 "adaptive" "001"
84 "9" 17 "T" "b" "n" 1 652 1117 2 "adaptive" "001"
84 "9" 18 "b" "g" "n" 1 853 662 2 "adaptive" "001"
84 "9" 19 "t" "t" "y" 1 752 1426 2 "adaptive" "001"
84 "9" 20 "G" "b" "n" 1 302 1351 2 "adaptive" "001"
84 "10" 1 "G" NA "n" 1 652 1248 3 "adaptive" "001"
84 "10" 2 "T" NA "y" 0 435 1301 3 "adaptive" "001"
84 "10" 3 "t" NA "n" 1 251 532 3 "adaptive" "001"
84 "10" 4 "b" "g" "n" 1 402 645 3 "adaptive" "001"
84 "10" 5 "g" "t" "n" 1 268 1189 3 "adaptive" "001"
84 "10" 6 "T" "t" "y" 1 268 861 3 "adaptive" "001"
84 "10" 7 "V" "b" "n" 1 235 840 3 "adaptive" "001"
84 "10" 8 "v" "g" "n" 1 251 529 3 "adaptive" "001"
84 "10" 9 "G" "t" "n" 1 319 910 3 "adaptive" "001"
84 "10" 10 "G" "v" "y" 0 235 913 3 "adaptive" "001"
84 "10" 11 "b" "v" "n" 1 268 571 3 "adaptive" "001"
84 "10" 12 "V" "g" "n" 1 252 789 3 "adaptive" "001"
84 "10" 13 "G" "g" "y" 1 318 1220 3 "adaptive" "001"
84 "10" 14 "g" "b" "n" 1 498 989 3 "adaptive" "001"
84 "10" 15 "T" "v" "n" 1 498 593 3 "adaptive" "001"
84 "10" 16 "t" "g" "n" 1 318 727 3 "adaptive" "001"
84 "10" 17 "B" "g" "n" 1 268 1002 3 "adaptive" "001"
84 "10" 18 "B" "t" "y" 0 151 755 3 "adaptive" "001"
84 "10" 19 "v" "t" "n" 1 285 624 3 "adaptive" "001"
84 "10" 20 "t" "b" "n" 1 267 861 3 "adaptive" "001"
84 "11" 1 "T" NA "y" 0 502 988 2 "two" "001"
84 "11" 2 "T" NA "n" 1 500 644 2 "two" "001"
84 "11" 3 "v" "t" "n" 1 669 1314 2 "two" "001"
84 "11" 4 "v" "t" "y" 0 252 673 2 "two" "001"
84 "11" 5 "T" "v" "n" 1 268 596 2 "two" "001"
84 "11" 6 "t" "v" "n" 1 285 699 2 "two" "001"
84 "11" 7 "B" "t" "n" 1 302 845 2 "two" "001"
84 "11" 8 "v" "t" "y" 0 485 548 2 "two" "001"
84 "11" 9 "t" "b" "n" 1 302 1105 2 "two" "001"
84 "11" 10 "V" "v" "y" 1 285 1332 2 "two" "001"
84 "11" 11 "v" "t" "n" 1 515 1098 2 "two" "001"
84 "11" 12 "t" "v" "n" 1 302 503 2 "two" "001"
84 "11" 13 "V" "v" "n" 0 335 1085 2 "two" "001"
84 "11" 14 "b" "t" "n" 1 34 997 2 "two" "001"
84 "11" 15 "t" "v" "n" 1 499 680 2 "two" "001"
84 "11" 16 "G" "b" "n" 1 352 514 2 "two" "001"
84 "11" 17 "V" "t" "y" 0 719 748 2 "two" "001"
84 "11" 18 "G" "g" "n" 0 285 988 2 "two" "001"
84 "11" 19 "V" "v" "n" 0 235 1118 2 "two" "001"
84 "11" 20 "t" "g" "n" 1 498 850 2 "two" "001"
84 "12" 1 "G" NA "n" 1 852 831 1 "two" "001"
84 "12" 2 "v" "g" "n" 1 502 718 1 "two" "001"
84 "12" 3 "V" "v" "y" 1 385 1239 1 "two" "001"
84 "12" 4 "b" "v" "n" 1 619 1150 1 "two" "001"
84 "12" 5 "v" "b" "n" 1 435 521 1 "two" "001"
84 "12" 6 "g" "v" "n" 1 569 1266 1 "two" "001"
84 "12" 7 "v" "g" "n" 1 568 1156 1 "two" "001"
84 "12" 8 "B" "v" "n" 1 452 932 1 "two" "001"
84 "12" 9 "B" "b" "y" 1 636 1163 1 "two" "001"
84 "12" 10 "t" "b" "n" 1 535 1200 1 "two" "001"
84 "12" 11 "B" "t" "n" 1 369 721 1 "two" "001"
84 "12" 12 "b" "b" "y" 1 468 1488 1 "two" "001"
84 "12" 13 "v" "b" "n" 1 352 1263 1 "two" "001"
84 "12" 14 "V" "v" "y" 1 451 963 1 "two" "001"
84 "12" 15 "B" "v" "n" 1 419 1361 1 "two" "001"
